459	462	457	459	461	462	463	463	459	464	459	460	456	462	465	462	458	463	463	455	462	462	459	462	466	466	465	465	462	459	458	463	461	458	459	460	463	457	459	463	459	463	459	458	462	463	458	463	460	458	458	462	462	462	463	460	460	463	461	463	460	463	463	459	461	462	461	462	458	458	459	460	461	458	458	463	459	460	460	459	459	463	461	463	459	457	463	461	463	459	461	460	457	461	459	462	458	465	464	465	459	462	460	459	459	462	458	458	463	462	462	459	463	460	459	461	463	465	465	462	462	463	460	463	463	463	460	462	461	461	458	459	460	459	458	458	463	463	460	458	460	461	462	459	458	463	462	461	461	462	458	462	460	456	463	461	463	463	461	459	460	463	462	458	463	459	461	458	463	462	461	458	462	462	459	461	462	460	461	461	461	463	460	463	462	457	460	461	460	462	460	463	462	459	463	463	457	462	462	461	458	464	460	459	457	463	459	462	461	465	460	458	463	457	464	465	466	467	461	463	461	461	459	463	463	462	460	459	460	463	461	460	460	457	463	461	462	463	463	462	465	468	467	463	463	457	465	465	467	465	459	461	462	463	458	458	463	462	460	463	463	462	459	459	462	459	465	465	466	466	461	457	458	462	460	465	465	463	463	465	461	461	459	459	459	460	462	458	462	459	461	462	459	457	458	463	460	461	460	463	461	463	462	463	459	458	464	465	463	464	461	457	459	460	463	466	466	462	463	461	463	461	462	463	460	459	458	463	459	462	457	457	460	458	462	460	463	465	466	463	461	462	462	463	464	466	465	463	459	460	463	462	463	462	462	462	463	461	459	461	459	460	460	461	465	465	466	463	459	460	463	462	460	463	464	463	459	461	459	465	468	463	460	461	459	463	462	463	466	461	460	460	465	466	465	463	463	461	465	462	462	460	461	459	460	459	463	461	464	466	466	462	458	459	462	463	457	462	462	458	459	463	465	466	467	463	462	462	461	460	459	459	463	462	459	463	464	463	459	465	465	466	467	467	461	461	464	462	461	461	463	460	459	460	463	465	460	462	458	463	459	459	458	462	463	463	458	460	460	463	461	462	459	460	463	462	464	463	457	463	462	463	465	465	462	461	459	462	460	458	459	463	459	463	463	463	464	461	462	464	459	464	463	464	465	461	463	464	464	462	464	461	461	460	465	467	462	459	457	461	463	464	460	462	463	460	463	463	458	462	460	462	458	462	461	459	462	459	459	463	459	458	458	459	459	460	465	466	463	465	464	465	465	464	462	461	460	460	462	464	465	466	466	462	465	461	460	460	458	457	461	460	462	462	457	458	458	463	466	466	463	459	459	465	469	454	455	459	464	462	463	463	462	460	462	459	463	463	462	461	462	463	464	465	466	463	458	457	462	462	463	460	457	462	460	464	461	457	458	462	458	464	459	463	459	463	463	465	466	463	463	459	462	463	463	463	316	433	464	468	468	465	469	464	463	465	468	464	467	466	465	471	470	463	462
468	471	464	463	465	463	466	468	468	468	470	466	467	467	469	465	467	471	467	470	467	463	466	468	465	466	463	463	468	466	469	471	465	468	466	469	463	460	466	467	471	469	463	470	469	464	469	465	465	465	471	470	474	467	465	466	469	471	464	464	468	467	468	465	467	466	466	465	466	468	465	462	465	469	469	472	463	464	465	469	469	466	466	466	469	464	464	471	467	467	467	466	469	466	469	465	463	462	461	463	466	467	465	469	465	468	467	468	465	466	466	468	469	471	471	468	469	468	468	469	467	470	471	468	465	463	466	470	468	465	469	463	466	471	467	465	469	469	471	471	471	468	468	469	471	472	467	463	464	469	467	467	469	471	469	464	463	461	461	463	467	468	470	468	471	467	465	467	465	465	464	468	468	465	465	466	467	463	465	465	467	469	470	464	459	462	462	467	467	465	465	467	469	467	463	462	465	466	468	470	469	465	468	469	467	465	468	463	464	463	462	461	466	466	468	463	462	462	462	464	468	465	469	465	464	470	469	469	465	467	465	469	464	463	469	468	467	469	468	468	471	469	472	466	463	468	470	466	465	469	465	465	470	469	467	470	472	465	466	471	464	464	464	466	466	468	465	462	465	463	465	464	463	464	465	463	463	465	463	466	463	466	467	468	469	466	466	465	463	461	464	467	465	468	468	465	468	464	464	468	465	464	468	465	462	465	466	469	464	467	469	465	467	465	466	468	469	467	463	466	469	466	468	468	468	468	471	468	463	466	465	465	467	468	463	465	464	466	468	465	466	465	468	468	466	465	470	466	471	467	465	468	463	465	464	463	465	467	467	466	464	470	468	466	470	466	471	468	465	464	463	465	463	467	470	468	469	463	464	468	465	468	468	465	469	472	464	465	463	465	468	464	466	469	467	466	466	467	472	463	466	463	464	467	472	468	469	466	468	469	471	469	466	467	470	465	463	461	462	469	472	468	466	465	469	466	469	469	470	465	465	469	470	469	470	470	471	471	464	462	466	468	465	468	470	471	463	462	462	466	461	466	467	464	462	468	466	465	463	461	464	463	464	463	466	467	464	468	466	465	465	466	463	465	468	466	467	469	470	464	462	466	463	464	463	464	466	465	470	466	465	463	463	464	465	467	465	469	468	471	466	468	463	463	467	470	465	464	466	468	465	470	466	467	467	466	463	466	465	469	467	468	471	470	464	464	464	463	466	467	466	468	464	464	465	468	468	466	463	463	465	467	469	464	464	466	463	465	469	463	465	468	469	463	467	467	469	466	466	464	467	463	462	468	463	461	462	461	460	462	466	463	461	464	463	466	466	469	470	465	471	469	468	463	462	463	467	467	469	466	470	465	468	466	467	468	470	470	466	471	465	465	466	470	464	468	463	463	463	463	469	463	463	462	464	466	468	470	466	466	468	470	470	465	466	465	471	464	465	465	465	468	464	468	471	311	446	463	463	466	469	470	470	467	467	471	470	469	472	462	463	466	468	468	465
465	471	464	465	465	471	470	471	473	472	471	470	469	466	469	472	465	467	465	468	470	469	465	467	473	466	469	471	472	470	468	467	473	471	465	467	470	467	470	470	467	467	467	469	468	473	470	470	468	469	470	471	468	463	466	469	465	471	466	472	466	467	466	471	468	469	466	469	467	472	472	467	467	467	468	465	466	469	465	468	471	470	469	466	465	468	464	468	471	471	469	470	471	472	471	466	468	466	467	470	466	472	465	470	465	469	471	471	471	471	474	465	468	466	471	470	471	472	466	470	467	472	470	472	471	466	470	467	471	468	470	466	468	470	469	470	469	471	467	470	469	468	468	469	473	469	466	464	470	467	467	466	469	470	470	470	470	470	468	467	465	472	468	470	470	469	472	465	469	470	474	468	466	466	468	468	468	466	465	469	467	478	468	466	465	468	470	468	471	469	466	472	468	470	471	467	470	469	470	472	469	473	467	467	471	472	467	470	466	470	470	465	468	465	469	466	468	471	465	467	468	472	469	474	466	470	466	468	467	470	471	473	468	469	471	467	466	472	470	467	471	472	466	465	465	470	471	472	469	468	465	470	469	470	466	466	468	467	468	472	465	469	466	467	472	472	467	471	471	470	471	471	471	467	468	471	470	467	466	465	471	471	467	467	470	468	466	467	466	465	463	468	470	468	472	472	471	466	466	472	472	471	471	467	471	467	467	470	466	470	471	468	470	469	468	466	468	468	470	471	466	470	473	466	473	472	470	468	468	468	466	466	466	468	470	467	469	466	468	467	467	466	470	465	471	465	466	469	466	472	467	466	470	469	471	468	469	467	466	468	469	467	467	470	463	463	470	470	466	470	464	466	467	465	471	472	467	471	472	465	463	463	468	469	468	471	472	470	466	472	468	468	469	471	470	467	468	466	465	472	465	469	468	472	469	469	466	467	467	472	466	470	470	467	472	470	470	468	468	471	467	473	470	471	469	468	467	471	467	472	472	468	468	470	468	464	472	471	468	467	463	469	469	469	470	467	465	466	471	467	472	471	467	467	471	468	470	468	471	471	470	468	467	470	472	471	472	471	469	472	467	468	469	470	468	472	471	472	472	470	468	471	470	472	466	471	465	472	472	472	467	467	472	472	466	468	471	466	469	471	471	471	473	467	469	471	468	470	465	468	473	471	468	472	465	470	466	466	466	474	471	469	470	471	468	466	471	467	470	472	470	471	467	469	472	471	471	468	471	469	472	469	472	469	471	470	470	468	467	472	466	467	469	470	470	474	469	471	469	471	467	468	471	472	466	466	470	471	465	467	467	471	470	470	472	470	472	466	467	468	469	471	470	467	465	471	470	468	467	467	468	470	468	469	472	471	466	465	466	472	472	472	471	467	466	470	470	466	468	468	469	469	469	471	467	466	470	468	464	467	468	470	466	472	468	470	466	467	472	470	464	465	469	469	319	439	466	465	470	467	466	470	466	465	469	472	471	470	466	468	466	471	467	467	471
467	473	469	471	466	469	468	467	468	466	468	464	471	466	470	468	467	468	473	472	467	466	466	469	466	467	472	467	467	467	468	469	471	470	471	466	469	465	472	470	465	469	467	470	469	465	466	465	468	466	468	466	467	471	466	464	466	469	468	470	468	472	470	472	471	470	471	470	468	466	466	465	467	469	472	471	469	470	470	466	466	471	470	467	467	469	466	465	465	468	469	466	468	463	464	469	465	465	471	466	467	465	469	468	470	465	466	467	470	466	468	470	466	468	472	470	468	471	467	468	467	469	467	466	469	467	470	469	471	466	470	468	468	469	467	467	471	469	471	468	466	468	467	466	466	465	465	469	469	468	470	470	471	469	466	472	468	465	467	465	465	468	470	471	471	470	469	472	469	466	470	465	467	472	468	470	470	471	468	471	467	471	466	468	466	470	466	467	470	465	466	465	471	467	467	466	470	466	467	471	470	466	465	469	472	469	470	465	467	470	469	470	465	467	466	470	471	467	469	469	466	465	467	471	467	466	472	470	468	466	469	470	468	467	466	469	470	472	466	470	470	466	470	469	469	467	475	467	470	471	472	471	466	469	471	468	470	470	469	471	472	466	455	466	469	469	468	466	465	470	471	468	468	470	467	465	471	466	471	471	472	468	465	471	464	469	470	471	472	467	463	462	467	463	464	469	465	466	467	467	466	468	472	469	469	469	465	465	468	470	470	471	468	467	465	468	469	466	471	471	471	470	466	464	464	465	467	469	468	471	469	470	468	470	471	470	467	467	467	466	469	470	468	467	471	466	466	472	466	471	472	466	470	468	472	469	467	470	471	470	468	470	467	467	467	466	472	466	468	468	465	470	470	469	472	467	464	469	467	470	468	469	470	470	468	467	470	467	465	468	467	471	465	469	468	466	470	471	471	465	466	470	466	467	470	470	472	472	469	470	471	466	467	466	467	467	467	471	472	471	467	465	469	470	467	468	470	467	472	468	466	470	470	469	467	466	465	466	465	466	466	467	471	469	471	472	467	465	471	465	466	470	468	465	470	467	470	470	472	467	467	465	467	469	470	467	466	464	469	469	470	468	472	466	468	472	467	465	468	467	470	471	467	467	466	467	465	466	468	470	470	465	470	467	471	469	466	463	463	465	466	470	467	466	467	468	470	467	466	471	470	465	469	466	470	466	471	470	472	465	465	468	467	468	467	467	470	467	472	469	467	466	468	465	466	469	471	467	471	469	470	471	469	466	465	465	472	467	466	467	471	470	471	467	471	467	468	470	469	469	467	466	465	470	470	470	467	466	471	472	470	469	467	469	474	467	469	467	467	465	470	467	464	469	465	469	471	467	468	467	471	465	472	467	467	470	465	468	466	466	471	469	467	465	466	468	466	466	470	470	467	467	472	470	469	467	469	468	470	466	472	465	470	470	468	471	469	470	467	467	471	467	467	324	448	469	479	480	473	471	472	478	477	473	473	479	478	477	477	478	473	477	479	482	475
473	474	476	473	473	472	475	473	474	470	476	477	474	474	475	474	474	471	477	472	476	477	473	470	471	476	476	476	477	477	471	472	470	471	472	479	479	480	472	477	473	470	474	475	479	481	477	472	475	478	476	470	473	474	472	476	474	475	475	479	478	479	478	477	480	479	477	474	476	479	479	477	475	481	479	474	477	476	478	476	474	475	476	480	479	476	480	473	475	472	477	476	476	479	476	476	472	472	473	472	479	479	481	476	476	474	480	478	477	476	479	479	483	477	473	479	481	483	482	475	476	475	482	478	474	473	478	479	477	475	478	475	482	478	477	481	476	473	481	478	473	478	476	480	473	477	479	472	474	475	476	472	478	478	479	476	475	479	478	477	476	476	480	479	479	482	479	480	477	477	477	476	479	473	479	475	481	476	479	478	473	476	476	477	477	478	482	476	472	476	475	475	479	481	479	479	482	481	479	477	480	477	476	479	479	478	479	478	477	476	480	479	477	478	479	476	477	478	478	474	476	473	479	481	475	477	478	479	477	478	479	477	474	474	478	479	479	479	478	480	475	478	478	480	479	475	481	476	476	481	474	475	477	479	476	477	479	476	477	479	476	475	476	477	475	478	478	477	478	476	477	476	478	479	482	479	479	477	478	475	477	476	476	477	479	476	474	477	477	482	478	481	482	480	477	481	480	479	479	482	474	476	478	477	476	474	478	478	479	480	478	480	477	476	479	480	474	478	478	477	477	479	478	481	480	479	478	477	480	479	477	476	480	474	478	479	478	477	479	481	475	474	480	479	481	479	483	484	475	478	474	479	478	478	482	481	480	479	479	479	477	479	475	480	475	479	478	478	475	475	479	476	477	478	477	479	477	477	478	477	474	476	480	477	482	481	477	479	478	475	479	481	477	478	474	479	474	478	481	474	475	479	480	478	481	476	474	473	474	477	481	474	473	477	475	477	477	482	479	478	476	478	476	480	479	475	484	475	473	480	479	479	477	479	481	474	472	476	479	482	479	479	481	476	479	481	478	477	474	479	479	479	478	478	478	474	479	477	479	475	482	483	479	473	475	477	482	473	479	481	478	476	479	474	473	478	475	478	475	478	480	475	473	474	480	478	480	480	475	475	476	473	477	475	478	475	479	476	478	472	482	481	482	478	476	474	476	481	477	479	475	479	478	480	476	478	483	482	478	476	474	475	472	474	472	477	474	476	474	479	478	475	475	474	479	477	472	479	481	481	479	475	475	476	478	482	478	476	479	479	479	476	474	477	480	479	476	479	478	481	480	479	477	477	479	477	480	476	480	478	477	474	478	478	479	480	479	480	474	476	473	478	476	477	478	477	473	476	478	479	475	479	473	481	475	476	477	481	477	481	473	479	474	478	476	474	473	480	480	479	478	478	476	478	474	480	475	479	481	481	476	475	478	478	479	483	482	481	478	482	477	475	445	469	473	468	474	468	470	472	468	470	474	466	472	471	472	474	474	472	467	468	471	470	467
473	468	469	468	472	472	473	472	472	476	467	469	469	472	474	472	472	473	469	476	468	473	472	472	470	472	468	473	467	473	471	468	473	468	470	473	475	473	475	467	473	473	474	472	470	469	472	467	471	474	466	473	471	466	474	469	474	473	473	471	476	472	472	475	471	466	470	468	472	475	470	472	473	468	473	472	470	471	467	468	467	470	470	471	469	471	471	470	470	467	470	473	470	468	468	471	470	470	472	471	473	473	473	468	466	468	470	470	469	468	472	471	467	468	471	475	471	475	471	473	474	468	476	472	473	467	469	467	472	469	466	476	469	467	467	468	467	472	474	470	472	474	470	472	471	469	467	471	474	468	472	472	470	467	471	472	469	468	468	472	472	469	467	471	474	468	467	470	468	473	473	468	468	468	470	469	467	468	471	474	469	472	474	472	474	468	472	471	466	472	471	473	474	468	472	471	468	470	469	472	470	473	471	472	475	471	475	473	475	467	473	469	468	470	472	468	472	469	470	468	469	466	468	468	472	476	476	472	471	469	469	472	474	468	468	468	468	471	473	473	469	471	471	471	469	473	471	471	474	470	473	474	471	473	473	472	470	472	470	472	469	468	470	475	467	466	468	467	468	474	472	473	470	470	471	469	468	470	470	470	471	470	468	468	475	474	469	467	467	469	470	471	473	473	465	473	468	467	474	469	469	472	469	468	473	471	476	467	470	469	470	473	468	471	472	472	473	473	474	476	474	472	466	475	473	470	472	469	468	467	465	468	470	469	468	468	469	472	473	467	472	472	468	475	473	468	469	466	470	468	473	468	471	470	471	468	470	474	471	470	470	470	467	470	468	471	469	472	474	472	469	469	466	467	474	469	469	474	469	470	471	467	472	473	473	469	472	476	472	474	469	468	469	467	471	473	468	469	472	468	466	472	467	469	470	468	470	467	473	474	468	468	474	468	473	474	472	470	472	467	469	469	469	474	473	476	465	469	471	471	468	475	468	467	475	473	473	478	470	468	472	469	473	473	470	472	469	473	468	468	471	468	467	472	467	468	473	471	471	467	473	472	468	470	476	472	469	466	469	470	468	472	473	469	475	473	472	473	468	472	473	476	469	470	471	475	476	469	471	468	472	466	471	472	470	473	469	471	474	474	473	469	468	467	474	471	472	471	469	467	471	471	468	471	467	468	472	469	468	471	473	467	474	467	472	475	471	472	473	468	468	467	474	470	472	468	471	471	468	471	471	469	474	471	471	470	474	466	468	466	469	474	467	470	469	472	466	469	468	468	469	473	469	471	468	468	470	471	475	470	471	468	470	472	468	470	467	466	472	476	471	466	471	472	471	472	468	473	471	469	468	471	467	467	473	471	472	472	475	468	472	466	474	472	474	476	469	471	470	474	472	468	467	465	466	468	467	472	472	472	470	467	468	472	470	471	473	474	472	471	319	446	468	474	473	473	468	465	471	470	468	474	470	466	469	472	468	468	473	474	468	469	470	472	474
466	468	475	471	468	465	472	472	472	468	474	472	468	473	469	470	472	470	467	476	468	473	471	471	469	468	475	466	471	472	475	470	474	469	471	472	471	472	468	465	472	469	470	468	469	468	468	470	471	467	471	470	469	467	472	468	467	467	471	471	469	471	475	469	468	471	469	470	468	473	471	471	471	474	469	468	472	473	469	474	466	472	471	468	471	470	466	470	472	471	470	468	468	475	469	467	469	474	469	467	473	469	470	470	473	472	477	472	468	468	467	472	473	470	472	471	472	471	473	472	468	472	476	471	473	472	468	474	468	466	467	474	473	470	473	470	471	472	469	468	477	468	471	471	470	468	472	473	468	474	468	471	467	468	468	471	473	473	476	470	469	472	474	474	473	473	477	474	470	471	468	467	472	470	473	472	473	471	471	473	470	472	467	468	472	469	472	473	476	466	470	468	472	470	470	467	469	469	475	473	474	473	471	471	476	469	469	472	468	468	468	473	471	472	471	471	473	468	470	476	475	468	472	471	473	473	469	474	469	469	470	469	475	474	472	469	472	470	468	470	470	466	468	470	471	468	477	468	470	469	470	470	469	470	472	471	474	470	470	474	470	471	472	470	470	468	469	466	470	468	473	468	471	467	471	472	468	475	470	470	473	466	472	471	469	469	477	469	472	473	471	468	470	468	468	473	473	471	473	465	472	475	472	474	474	468	469	473	472	473	469	468	475	475	470	471	468	471	468	472	469	476	474	474	469	470	470	468	469	468	469	475	473	473	468	471	470	467	469	467	472	473	472	473	469	470	476	470	468	467	470	471	473	470	473	469	472	468	470	475	473	468	471	472	469	471	472	471	472	469	469	469	475	467	473	473	471	469	474	467	473	471	467	472	467	471	473	467	468	469	472	469	471	469	471	471	467	472	468	467	469	469	472	468	472	467	473	475	475	467	473	469	469	469	470	468	471	473	469	472	472	476	467	471	467	467	469	473	474	468	468	470	476	474	474	475	473	468	466	475	473	468	468	467	471	469	470	467	468	468	470	468	466	470	466	471	476	473	472	468	471	469	468	472	473	473	468	467	466	472	468	473	465	467	471	476	472	470	473	468	472	468	473	469	475	473	471	472	470	468	473	475	475	470	471	472	474	474	473	470	469	466	470	472	472	467	471	473	469	469	470	467	472	467	472	467	469	473	476	473	475	472	473	475	469	472	469	472	467	468	470	471	475	474	472	471	473	467	468	470	467	475	471	471	475	473	470	476	471	472	474	470	467	468	475	474	471	468	472	469	468	469	470	472	472	467	472	473	467	473	468	470	473	471	469	471	472	474	471	474	471	473	471	470	473	471	468	470	472	468	473	467	472	473	473	468	472	474	472	469	471	472	467	468	466	472	469	470	468	474	476	471	474	475	475	467	473	469	471	469	468	468	469	475	472	474	472	467	472	444	465	467	472	473	468	467	469	468	468	466	470	469	471	472	472	472	468	472	469	476	467	469	470	468	471
468	471	470	472	466	470	475	471	474	468	472	466	467	471	471	470	474	469	466	471	471	475	473	468	467	467	475	468	475	474	472	468	472	472	477	472	475	474	471	470	471	467	473	468	472	468	466	470	468	469	470	473	469	472	470	471	467	469	470	475	470	474	468	464	467	472	472	476	475	471	473	467	469	471	474	470	473	471	472	470	469	468	466	472	475	468	470	467	470	468	471	468	468	470	468	473	473	472	468	472	471	471	470	472	469	467	470	472	471	465	470	471	472	473	471	470	473	471	472	470	470	470	473	467	470	463	469	472	467	471	473	467	470	466	471	473	468	473	476	467	467	473	467	467	471	471	475	468	468	475	468	471	472	465	465	470	468	467	470	473	470	467	469	467	472	471	469	474	475	470	471	466	474	476	468	470	466	473	473	475	470	467	471	470	473	469	473	469	467	471	471	471	468	474	467	473	466	468	474	470	473	471	470	471	472	470	469	467	470	469	465	470	468	467	468	467	471	474	470	473	472	471	471	471	473	470	459	467	468	466	471	471	470	473	469	474	467	468	470	477	468	465	468	470	475	472	470	469	468	474	472	466	468	467	473	472	468	473	467	471	470	471	468	472	475	469	472	468	471	468	472	466	469	469	473	471	469	470	467	468	470	473	467	467	471	474	473	472	474	473	473	470	466	473	473	467	472	469	474	468	470	472	467	471	471	474	468	466	467	469	473	472	469	471	475	471	472	471	474	465	471	472	469	465	467	472	466	467	473	472	466	471	472	471	471	469	467	467	468	472	467	471	469	472	466	468	470	471	473	467	473	467	470	471	474	473	472	467	475	472	469	470	471	472	470	467	467	467	467	473	473	473	471	473	474	470	469	472	469	472	468	465	466	474	475	475	470	473	471	473	471	467	471	472	470	468	471	469	471	471	471	469	466	468	471	472	474	472	473	473	469	471	469	467	468	466	471	469	473	468	468	471	468	470	473	467	468	465	471	470	466	472	466	468	470	469	469	469	469	475	472	468	470	467	471	469	472	469	469	472	468	469	475	469	471	472	470	470	475	466	475	474	470	471	470	472	474	468	471	469	472	470	471	472	469	471	467	471	474	474	476	473	470	467	472	476	471	467	469	473	472	468	470	469	469	466	470	473	471	468	469	468	472	467	468	468	470	471	470	471	473	473	473	475	473	471	468	468	472	470	467	474	472	468	470	470	468	475	474	471	469	472	465	468	475	471	470	466	471	466	469	473	470	468	467	469	472	469	471	469	471	473	473	471	473	471	472	471	471	469	469	468	470	468	470	472	470	475	468	466	470	468	475	472	473	473	473	469	470	471	471	470	468	466	469	472	468	466	470	469	470	470	474	473	471	469	473	473	469	470	469	466	470	472	474	468	468	472	473	467	472	470	468	473	471	471	476	474	471	469	473	473	469	473	467	470	467	445	469	469	468	467	467	473	466	472	467	470	473	471	471	475	474	467	468	474	466	473	465	470	475	472	471	468	473
469	470	470	472	470	471	472	467	472	470	468	465	468	473	467	471	471	466	467	472	472	467	469	471	470	468	469	468	472	466	473	468	472	471	473	474	467	466	467	469	467	466	467	471	472	466	469	466	473	469	470	473	476	466	471	471	469	465	467	468	465	466	472	466	466	468	470	471	467	474	466	469	466	473	470	468	467	471	465	467	473	470	469	469	468	471	466	468	469	467	473	471	467	473	470	466	466	470	471	472	469	471	472	473	472	467	467	466	471	465	475	468	469	468	472	470	470	468	470	471	468	471	474	466	468	474	472	469	466	472	471	466	473	468	467	471	473	467	472	469	465	469	471	472	471	466	467	466	468	473	467	469	466	469	472	472	466	467	470	472	471	467	466	470	467	474	472	472	472	472	469	467	472	473	473	472	470	472	465	467	468	469	472	470	470	472	473	472	472	471	470	473	472	469	472	467	469	467	472	471	471	471	471	468	475	470	473	466	469	466	470	474	467	474	467	474	471	470	471	472	466	472	467	468	469	467	469	471	472	470	467	466	474	472	467	468	468	469	472	470	470	473	467	469	471	466	466	466	470	471	469	467	468	468	470	471	470	467	471	467	470	467	475	472	472	471	472	472	468	467	470	471	471	472	468	476	471	467	472	472	468	471	471	466	470	469	469	471	470	469	472	472	475	472	472	463	468	466	469	471	470	471	475	471	467	467	466	473	471	471	467	467	467	468	466	473	472	468	467	471	469	471	471	467	467	471	473	470	470	471	470	473	471	472	471	469	467	467	472	467	466	471	465	466	471	471	472	472	470	471	473	472	473	466	473	467	467	470	467	470	470	471	466	469	471	472	470	470	472	473	475	471	473	471	466	470	468	465	467	468	472	467	471	471	473	466	470	473	465	470	468	467	472	469	469	473	468	470	473	476	467	471	467	468	467	474	472	474	474	473	470	470	469	467	471	470	471	473	468	469	469	468	471	468	471	470	468	470	467	471	467	469	473	472	468	467	474	474	469	466	467	470	471	466	467	470	474	467	471	468	471	470	474	474	469	469	467	469	465	470	475	472	467	472	474	467	467	476	468	473	467	471	473	470	467	467	467	467	469	473	473	472	468	472	466	475	471	471	468	471	471	469	474	468	474	471	470	471	470	470	469	468	466	472	476	467	469	470	471	468	467	469	467	474	467	470	466	468	466	471	476	469	466	471	467	469	471	469	471	473	466	469	472	469	472	474	469	471	472	471	469	470	465	468	472	467	466	472	473	474	470	467	468	468	467	470	473	469	465	471	473	472	475	469	467	469	475	467	468	472	471	469	471	471	472	467	468	471	467	467	466	468	472	468	471	468	472	472	471	468	471	471	468	468	470	470	471	473	473	474	471	467	469	471	470	467	468	471	471	472	467	466	471	470	471	473	471	468	466	472	466	469	473	471	469	449	462	468	471	469	471	471	469	475	468	470	467	471	470	469	468	470	468	466	469	470	471	469	466	468	467	471	467	466	468
471	474	473	473	468	464	473	467	472	471	467	474	467	466	470	469	471	476	467	472	470	472	470	474	466	472	469	464	468	472	466	465	471	467	467	471	471	468	466	466	467	472	470	472	467	471	471	472	470	472	465	466	467	471	472	469	473	466	475	473	471	471	472	474	470	474	471	472	467	469	472	468	473	472	474	474	467	471	474	476	467	470	471	471	471	471	469	468	474	467	473	468	473	472	472	474	471	471	469	469	473	467	470	468	473	470	471	475	472	472	473	475	468	466	469	470	474	472	471	465	468	470	473	470	473	467	471	472	473	473	473	469	466	473	474	471	473	469	471	471	471	472	471	474	472	472	466	467	472	473	469	468	472	471	466	472	468	471	470	471	474	475	473	470	472	466	466	473	470	473	472	471	467	467	470	469	469	470	470	468	472	467	469	469	469	473	468	468	468	470	470	471	471	471	469	468	468	472	472	476	470	471	467	469	467	472	476	467	466	470	468	470	469	474	469	471	474	472	469	471	468	471	473	472	471	471	466	466	470	467	468	471	472	470	469	473	471	472	472	472	470	470	473	468	465	469	472	475	472	468	471	474	468	471	470	472	469	468	466	466	471	475	468	467	468	467	468	466	469	473	472	473	472	474	472	473	471	468	470	469	471	470	468	472	473	471	470	472	469	470	465	470	469	473	472	470	472	467	470	469	467	474	474	469	469	468	473	474	467	468	466	474	467	473	471	472	470	467	468	465	467	471	468	475	472	468	475	470	471	467	469	471	469	471	472	467	466	472	469	468	468	466	473	466	469	470	476	470	465	472	476	475	471	467	469	465	466	474	469	475	475	469	468	470	476	471	470	466	469	471	472	474	472	472	474	468	466	471	473	472	470	468	467	467	468	470	475	472	467	467	467	473	473	466	467	471	469	471	468	472	468	468	471	473	471	471	472	472	475	467	474	470	472	469	471	468	474	468	467	474	468	471	471	474	472	473	472	469	472	470	474	470	468	465	466	472	473	469	474	473	476	473	470	467	471	471	473	472	476	472	466	475	469	468	471	473	469	465	474	474	472	470	472	472	468	473	470	468	469	468	467	468	472	467	470	468	471	473	471	471	466	472	473	474	471	471	468	472	466	472	468	469	471	468	466	471	471	469	473	473	471	475	471	465	470	468	468	467	471	474	473	470	469	467	467	474	466	469	466	469	471	470	467	468	468	472	473	467	471	471	472	475	470	472	466	471	468	467	470	467	472	472	471	470	475	473	472	472	475	471	471	471	468	475	470	470	466	470	473	469	465	475	469	472	470	469	473	470	468	469	473	471	471	473	467	471	471	468	466	470	470	468	471	466	473	466	469	466	472	465	467	466	471	475	468	468	471	472	470	473	469	473	472	469	472	472	470	470	468	474	472	467	474	467	471	472	470	470	475	471	468	465	471	443	471	470	471	469	472	469	473	467	474	471	470	472	467	470	471	472	471	470	470	468	471	472	471	469	473	469	471	473	474	470	470
